3533794960801309	15	0
3533796081398006	3	1
3535417732775353	3	0
3535443205803747	4	0
3537783412546909	4	0
3538032865068550	4	0
3539582136032517	6	0
3542122865066218	6	0
3543916475030592	8	0
3544268264056795	7	0
3549364918002421	4	0
3549696167557624	5	1
3550827044540327	3	0
3554450658560202	7	0
3555177703333002	1	0
3555177980518814	4	0
3557143678916521	6	0
3558790240650787	6	0
3558797106575895	4	0
3561338208758770	4	0
3561338599266458	3	0
3562787412287907	10	0
3562788012496912	3	0
3562788121471307	4	0
3564237047809215	5	0
3564599817357079	5	0
3564962301422888	11	0
3565323066309899	4	0
3566047686974981	5	0
3566049632681885	3	0
3566049809062087	7	0
3570390821048068	3	0
3571837559080589	3	0
3572934931027576	4	0
3573296614607302	3	0
3574381252628542	9	0
3577646027991009	4	0
3579440602398214	5	1
3579816873537336	4	0
3579820426640084	3	0
3581630880998635	3	0
3583806319474469	3	0
3584311347250126	3	0
3585255220926518	4	0
3585980587979782	7	0
3586704714104990	4	0
3587429853952237	4	0
3590847268112772	6	0
3591779159185268	4	0
3592866397513102	3	0
3593383098486552	3	0
3594925134540355	5	1
3596127519169064	4	0
3596852550784401	10	0
3597547379608131	4	0
3599257195888679	11	0
3600109428774504	9	0
3600475796754463	1	0
3600826004453829	3	0
3602416178378380	5	0
3603012620351767	2	0
3605186507770638	2	0
3605544222572136	8	0
3609897771990792	3	0
3609897889183181	2	0
3611341355232142	5	0
3612775555079225	12	0
3613146499346398	7	1
3613517116461807	8	0
3614971407561380	3	0
3615667368899920	3	0
3616058735120675	7	0
3617117661843783	15	0
3617138864185835	7	0
3617335363866285	33	0
3618044108249494	18	0
3618955484806258	3	0
3618957280025178	2	0
3620043864481254	6	0
3620044515066642	2	0
3620770247319228	5	0
3621131728410085	3	0
3621856731174222	2	0
3622479249177168	4	0
3622725757288236	6	0
3625421893586936	2	0
3626047238603102	14	0
3626929515089045	4	1
3627214547683809	6	0
3627243777601596	1	0
3628378094021716	3	0
3628739004989294	12	0
3630054153657481	4	0
3630376125241727	3	0
3633091145024434	9	0
3633091350588161	1	0
3633929754208460	4	0
3634064315604696	3	0
3635627893359610	5	0
3638163824071052	4	0
3639194192408193	6	0
3641063451862718	6	0
3641425834902853	5	0
3641787962778801	11	0
3643599608167216	4	0
3643600728587522	3	0
3645317846806100	7	0
3646861967361026	16	0
3647224606716187	3	0
3647566757936009	3	0
3647932404093662	3	0
3648490913471131	6	0
3649036508290053	5	0
3649947590743150	5	0
3650475917913991	9	1
3650847176832024	5	0
3650847810504828	7	0
3651541921514221	7	0
3651557289355820	7	0
3651935573504942	1	0
3652288608577660	2	0
3652290618003288	2	0
3652600546783478	2	0
3653014910886649	4	0
3653015724387919	8	0
3653016244814594	4	0
3654109360102680	4	0
3654241056553871	10	0
3654811868025904	8	0
3655373548121897	2	0
3659540899367035	5	0
3659804528369695	6	0
3660623290187048	1	0
3660991885453853	5	0
3661720016591503	2	0
3664618097051795	5	0
3664981159304255	4	0
3665650188943333	7	1
3665654191190871	7	0
3666066452659216	4	0
3666780188565758	5	0
3667155633906132	3	0
3667475285315591	7	1
3667476892498671	4	0
3668578479790102	7	0
3670047614500873	2	0
3670758427843473	2	0
3671427251474095	5	1
3671462768386073	9	0
3672930778793583	5	0
3674403428496252	3	0
3675071002028008	3	0
3676113144205719	4	0
3676571074212221	5	0
3676820240835145	6	0
3677301704980825	7	0
3679107567552669	6	0
3679823413017243	4	0
3680560520118168	2	0
3681650875927989	5	0
3682186840210272	3	0
3682279044660439	4	0
3682714610176692	8	0
3683825689301521	2	0
3685971771544423	7	0
3686350622250825	8	0
3687752183502808	9	0
3689580013940285	6	0
3689966221862824	8	0
3692884458714770	3	0
3693247878297640	6	0
3694204825800094	2	0
3694256034122979	3	0
3833679488694180	3	0
3833679601951025	5	0
3833680848014537	2	0
3833683293048565	3	0
3833685462184476	3	0
3833688397516282	2	0
3833690621126676	2	0
3833692307301730	5	0
3833693023516585	6	0
3833695947811832	5	0
3833696320258210	2	0
3833699889630785	4	0
3833700305084666	3	0
3833701374524610	8	0
3833701487961738	7	0
3833703510236010	3	0
3833703710659368	2	0
3833706152082417	3	0
3833706248557710	5	0
3833707313554886	3	0
3833707338722319	3	0
3833708971216979	2	0
3833709675105254	4	0
3833710266692822	2	0
3833710589673848	3	0
3833711134552959	4	0
3833711524647871	3	0
3833713668823918	7	0
3833717329786875	3	0
3833718597102685	3	0
3833718605506366	6	0
3833719666576579	5	0
3833722241337540	2	0
3833723147246360	2	0
3833723981700860	3	0
3833726066924539	8	0
3833726146088194	2	0
3833727228281475	4	0
3833733520356639	5	0
3833734438530704	2	0
3833735008649797	5	0
3833738263366742	4	0
3833738297352193	3	0
3833738527624445	5	0
3833738763031692	2	0
3833738909944113	4	0
3833743888332341	3	0
3833744697575395	3	0
3833745285107834	2	0
3834046154874571	7	0
3834047337784417	9	0
3834048730168857	6	0
3834050785768372	4	0
3834052077719635	2	0
3834053406563385	3	0
3834055235632755	4	0
3834056263325522	2	0
3834058335221932	3	0
3834059031105369	6	0
3834059874228416	2	0
3834061853829180	9	0
3834064639573519	1	0
3834065847644586	5	0
3834065885204804	4	0
3834065889631029	2	0
3834067029700331	4	0
3834068686566621	4	0
3834070179969588	4	0
3834071521967630	3	0
3834071610053302	5	0
3834073434922787	8	0
3834075334862639	8	0
3834076005681910	3	0
3834076463493168	2	0
3834076907508891	3	0
3834078090368078	4	0
3834082523738620	4	0
3834082573712969	3	0
3834082842524860	2	0
3834084155062567	3	0
3834086718022328	3	0
3834088534543712	4	0
3834089502857690	2	0
3834089641684367	3	0
3834091336208353	4	0
3834093604864970	3	0
3834096234590079	3	0
3834098755523520	5	0
3834099108439951	6	0
3834099464456175	6	0
3834100806402441	3	0
3834103634185364	5	0
3834103717469608	3	0
3834103755551953	8	0
3834413324425729	2	0
3834413370567929	3	0
3834415450552660	4	0
3834419276513058	4	0
3834420723071545	2	0
3834422380166544	4	0
3834422882749708	10	0
3834423847817456	2	0
3834424556706239	5	0
3834428281446391	2	0
3834429829470373	2	0
3834430449283990	3	0
3834430672453814	4	0
3906982031327232	3	0
3907194892717485	4	0
3907203569826732	2	0
3907224793814170	3	0
3907508567659275	2	0
3907531728466948	4	0
3907537466108880	2	0
3907538766250347	1	0
3907540024356031	2	0
3907540024357585	3	0
3907540024809662	5	0
3907540276774628	2	0
3907547033891682	4	0
3907550132596436	2	0
3907550212336870	1	0
3907553538489864	4	0
3907555955198046	2	0
3907557770495553	4	0
3907565466969088	3	0
3907570026725605	3	0
3907570299130663	3	0
3907577815710666	2	0
3907580407356244	4	0
3907582026137993	6	0
3907582311708949	8	0
3907589261614171	6	0
3907592894108335	3	0
3907594642686473	4	0
3907595448135521	4	0
3907598031913682	4	0
3907604092296009	2	0
3907608131558678	6	0
3907611499577582	2	0
3907613760663013	1	0
3907615777739709	2	0
3907623063528022	3	0
3907623197639623	4	0
3907623319928759	2	0
3907623575182414	3	0
3907628142779391	11	0
3907631376867859	4	0
3907634899514864	3	0
3907641442696810	2	0
3907647017012293	1	0
3907649496593591	4	0
3907653018963554	2	0
3907653488846171	72	0
3907653736421081	4	0
3907656039178064	4	0
3907671193363035	1	0
3907671725842510	3	0
3907672002352486	2	0
3907674279984844	1	0
3907679006774167	4	0
3907680089743498	2	0
3907685604630823	2	0
3907687245242179	2	0
3907688511372828	1	0
3907688532097743	3	0
3907691015522504	3	0
3907694844559315	1	0
3907695205291239	2	0
3907699051890985	2	0
3907699228179809	3	0
3907699810759854	2	0
3907703723892433	2	0
3907706370567637	2	0
3907708736274063	2	0
3907713673703434	1	0
3907717284696913	3	0
3907721218947505	3	0
3907721235985362	2	0
3907722464154884	5	0
3907722564646739	6	0
3907728609619928	4	0
3907728789405790	3	0
3907730051761362	1	0
3907737496925917	4	0
3907740113876460	3	0
3907742282069764	3	0
3907742840324598	6	0
3907743993461175	3	0
3907746418087188	1	0
3907746807932370	3	0
3907747743450097	4	0
3907750159077892	2	0
3907751157249535	2	0
3907751341977221	8	0
3907755192555153	6	0
3907758967284946	1	0
3907760591057806	2	0
3907762239077870	2	0
3907764923473435	3	0
3907765296170120	4	0
3907766571977196	2	0
3907767775383794	2	0
3907768819451810	7	0
3907768890833467	2	0
3907769314679625	3	0
3907774066711408	2	0
3907774184027853	2	0
3907774192606614	2	0
3907774641622329	5	0
3907782526562940	1	0
3907785111049708	4	0
3907785916325731	12	0
3907789195892186	2	0
3907791355391603	5	0
3907796133404325	1	0
3907802441146693	3	0
3907806828899710	1	0
3907888067892917	3	0
3907896619883075	6	0
3907897392438395	3	0
3907897852964990	8	0
3907902412202207	3	0
3907902412202970	2	0
3907902466794715	2	0
3907906255129247	1	0
3907907948891931	2	0
3907909890768546	4	0
3907910016451969	1	0
3907913800547803	1	0
3907917306939821	6	0
3907917482478864	2	0
3907921282408061	2	0
3907921651761528	5	0
3907932616310839	3	0
3907934935034825	14	0
3907937585762622	2	0
3907943214755343	3	0
3907945848711531	4	0
3907946113284024	4	0
3907952283331336	1	0
3907952744129933	2	0
3907953041855871	9	0
3907953515992610	13	0
3907955281585302	4	0
3907961225101568	9	0
3907961606476629	4	0
3907962810350115	3	0
3907967361121363	3	0
3907971660357128	2	0
3907977909816349	3	0
3907989297245847	1	0
3908001280656335	3	0
3908002862578993	1	0
3908003948627771	2	0
3908011628604361	2	0
3908018447999195	4	0
3908021320925937	8	0
3908024614201752	9	0
3908027142397376	6	0
3908029043232414	8	0
3908030758897110	2	0
3908030774928775	2	0
3908039129894971	4	0
3908039566305772	3	0
3908040866329285	2	0
3908040946269177	4	0
3908042153958170	1	0
3908048626638735	3	0
3908050399835604	2	0
3908050894849354	2	0
3908051012383200	1	0
3908051088071035	2	0
3908056192462419	7	0
3908060243821533	2	0
3908060999159074	5	0
3908061078615042	2	0
3908062907536695	3	0
3908072726140703	2	0
3908072789110983	2	0
3908081119222350	1	0
3908081341248071	3	0
3908081874081881	2	0
3908084814413047	3	0
3908086123292512	3	0
3908087397943079	1	0
3908089419470722	7	0
3908091424669275	3	0
3908094138150738	12	0
3908097447463577	2	0
3908098953346160	1	0
3908098957544079	3	0
3908099200789227	3	0
3908099766874643	2	0
3908101344007422	4	0
3908106251433279	2	0
3908106260316013	4	0
3908110034868119	2	0
3908111599318022	3	0
3908113054414712	4	0
3908113805172110	5	0
3908113817770050	2	0
3908118805284794	4	0
3908120331582121	2	0
3908128905267093	1	0
3908128908796858	2	0
3908132142596491	3	0
3908134164643998	3	0
3908136500585186	4	0
3908139420025021	4	0
3908141160849288	5	0
3908144004351463	4	0
3908249700568709	3	0
3908253203172210	3	0
3908254742794242	2	0
3908254805435516	4	0
3908263542406744	4	0
3908264951249902	2	0
3908268072232551	1	0
3908269078419688	3	0
3908269347083750	8	0
3908269586698233	2	0
3908269858475892	1	0
3908272425828546	1	0
3908278138535984	2	0
3908279900019613	3	0
3908280030209700	5	0
3908280281818604	2	0
3908281934744285	4	0
3908292604312971	2	0
3908293502463239	6	0
3908298040255808	4	0
3908299185804500	5	0
3908300086737753	4	0
3908305132682766	3	0
3908310350540776	4	0
3908316243630681	3	0
3908317959353938	6	0
3908317988191874	2	0
3908319871550174	2	0
3908322366997363	2	0
3908323436659393	2	0
3908325869875159	6	0
3908326259590384	2	0
3908333792469229	4	0
3908334291494175	4	0
3908335327865155	2	0
3908337785696015	2	0
3908338607253611	2	0
3908339039440845	2	0
3908340474478952	4	0
3908344123488069	2	0
3908347894189257	2	0
3908351832661025	2	0
3908353006410192	3	0
3908354138950892	2	0
3908355397127364	4	0
3908355397487017	2	0
3908355548584903	6	0
3908356529489031	3	0
3908366038306976	7	0
3908371759361770	13	0
3908372732455478	4	0
3908374321781246	2	0
3908378046285512	3	0
3908380814594166	2	0
3908381703698176	4	0
3908383054840328	3	0
3908387768675683	1	0
3908388112599519	1	0
3908395616354231	3	0
3908401832539292	2	0
3908404218902202	3	0
3908404592205388	2	0
3908405729329683	2	0
3908408509502105	10	0
3908408593920734	1	0
3908412293266607	2	0
3908412343490462	7	0
3908415799309204	3	0
3908416143296089	7	0
3908420845008017	1	0
3908421134767409	7	0
3908423369932344	1	0
3908424620376483	2	0
3908428386946194	1	0
3908430169017660	1	0
3908432354652649	2	0
3908434413720365	2	0
3908436934363177	13	0
3908438461787844	2	0
3908446347097770	7	0
3908449815394494	1	0
3908453552817533	1	0
3908454429656628	16	0
3908456065392538	1	0
3908457117672776	3	0
3908459248094473	1	0
3908461115087448	1	0
3908461383850166	7	0
3908461848454709	2	0
3908462377925392	5	0
3908462705102897	4	0
3908463145139734	5	0
3908463610306944	2	0
3908469410814100	2	0
3908469419209714	3	0
3908471185956650	1	0
3908475694788423	1	0
3908476697237632	3	0
3908476944110054	2	0
3908478911875695	2	0
3908480404125295	3	0
3908481394157050	2	0
3908482870809747	4	0
3908483667742847	7	0
3908483781114283	4	0
3908486418851447	3	0
3908488222513102	2	0
3908491292840863	1	0
3908494564297118	4	0
3908495138656162	6	0
3908497902721124	6	0
3908498616125052	2	0
3908499598167408	6	0
3908502127326258	2	0
3908506392906975	3	0
3908507147396098	3	0
3908511328776502	1	0
3908526533913551	1	0
3908529045700661	6	0
3908979572657970	4	0
3908984555495636	1	0
3908990088389334	1	0
3908994668059980	6	0
3908997138855945	2	0
3908997159589548	1	0
3908999684872232	1	0
3908999831051027	2	0
3909006936760923	3	0
3909007201225021	1	0
3909011709547389	3	0
3909014431406121	6	0
3909015547649307	8	0
3909017346796390	3	0
3909020202624381	8	0
3909025584389953	2	0
3909026427376418	8	0
3909026523657111	2	0
3909038125812587	2	0
3909038196904952	3	0
3909041267403543	2	0
3909047205740135	3	0
3909049961588933	2	0
3909052490387957	5	0
3909052499516071	1	0
3909055560618535	4	0
3909063035561360	2	0
3909063647815041	10	0
3909065074011488	1	0
3909070136149174	2	0
3909080173221721	6	0
3909080579633565	4	0
3909081075061253	14	0
3909082626594218	2	0
3909084371985775	3	0
3909085361138804	5	0
3909095637417645	16	0
3909103313731301	4	0
3909106341762751	2	0
3909107402936056	9	0
3909110371848688	3	0
3909110384444633	2	0
3909111819467267	2	0
3909125484148394	2	0
3909140814460162	2	0
3909142437372013	4	0
3909146518716717	3	0
3909148138203601	2	0
3909148883989173	2	0
3909155720971721	9	0
3909168257721795	2	0
3909170078496180	7	0
3909178366223186	1	0
3909182740250233	3	0
3909185869479108	3	0
3909189568629793	4	0
3909189702979876	3	0
3909190147489524	5	0
3909197194085603	3	0
3909198050136987	2	0
3909198452157045	2	0
3909202160562495	3	0
3909203494678531	1	0
3909204530102875	4	0
3909204790455169	1	0
3909205159800467	9	0
3909207164200339	5	0
3909208518687499	2	0
3909208548754798	4	0
3909208624093761	2	0
3909213552519851	2	0
3909216068642643	3	0
3909216492756133	8	0
3909217351920720	6	0
3909218585679775	4	0
3909223551822426	6	0
3909224272603584	2	0
3909231033736573	1	0
3909234964507247	1	0
3909699252452843	3	0
3909708618442913	1	0
3909713169323084	3	0
3909714096640932	2	0
3909714402712833	6	0
3909717648307271	5	0
3909717778601599	2	0
3909721603968906	2	0
3909726146113427	2	0
3909729199955269	2	0
3909729702769305	9	0
3909730034100384	7	0
3909732299301362	2	0
3909734010979287	7	0
3909735742448643	7	0
3909736988446238	4	0
3909739769052360	3	0
3909744546303932	7	0
3909750615577169	2	0
3909753128435579	2	0
3909759650197600	3	0
3909764687413239	2	0
3909770333691623	2	0
3909774569961241	3	0
3909774750044433	2	0
3909774842571403	13	0
3909775655939637	5	0
3909777518218200	2	0
3909777945620186	2	0
3909780026055836	2	0
3909782308648998	1	0
3909787378912154	2	0
3909790662762722	8	0
3909790675356650	13	0
3909790905979609	3	0
3909792726326139	2	0
3909794949614282	4	0
3909795637519612	2	0
3909797411977585	1	0
3909797415541555	1	0
3909799626596749	3	0
3909799743414773	4	0
3909801790228896	4	0
3909805230216491	2	0
3909812502447585	2	0
3909820296205302	5	0
3909822313010295	1	0
3909823571287106	2	0
3909825895233534	1	0
3909830366459201	2	0
3909835047114840	2	0
3909835198769784	5	0
3909841636780257	3	0
3909842714076823	1	0
3909843087976010	6	0
3909844077215671	3	0
3909844941390089	13	0
3909848485820325	2	0
3909852746832450	4	0
3909854295239241	10	0
3909857327002530	2	0
3909857809710194	2	0
3909857881572096	1	0
3909860565341313	3	0
3909862830882566	2	0
3909863777877161	2	0
3909864088209357	2	0
3909864537523984	2	0
3909865346825390	3	0
3909865598489443	12	0
3909867863291932	2	0
3909868647669482	4	0
3909868744701447	3	0
3909870380587588	2	0
3909871994572164	2	0
3909874218191778	12	0
3909877653359066	2	0
3909879100345568	3	0
3909880446362189	3	0
3909880723688532	5	0
3909881029559271	3	0
3909881847002137	5	0
3909883932049297	7	0
3909887987798576	2	0
3909888327752252	6	0
3909895532902978	2	0
3909895545494702	3	0
3909900579076995	10	0
3909903204419195	3	0
3909908087206585	2	0
3909908175364654	2	0
3909910662251540	1	0
3909910884583369	4	0
3909910896927653	2	0
3909913170060367	2	0
3909915736821805	2	0
3909916433367433	1	0
3909916442346539	3	0
3909918744551479	2	0
3909918937289364	2	0
3909922477270860	2	0
3909924491238471	3	0
3909928370107111	7	0
3909932531359596	3	0
3909933143273116	4	0
3909937228758083	7	0
3909939586359810	1	0
3909940843913103	2	0
3909940878248378	2	0
3909941095596882	3	0
3909942052284977	2	0
3909942236762798	7	0
3909943612556989	2	0
3909945856987960	4	0
3909947920027002	2	0
3909948393903231	2	0
3909952911343880	2	0
3909953666619191	2	0
3909955944427717	3	0
3909956195606702	2	0
3909971102129220	2	0
3909978840125858	3	0
3909981118438430	1	0
3910304238716058	5	0
3910421008046187	5	0
3910424041257196	2	0
3910441652665078	1	0
3910451819682868	4	0
3910453556023050	6	0
3910465086571838	6	0
3910465295553392	2	0
3910466809821082	2	0
3910484425779514	5	0
3910486430690039	5	0
3910494551004498	8	0
3910506248756545	3	0
3910511579851244	8	0
3910514876429362	3	0
3910516650852132	1	0
3910518026381248	4	0
3910524796327109	7	0
3910529871425709	3	0
3910531486725508	4	0
3910534615480494	12	0
3910536557540227	13	0
3910537794642077	1	0
3910552407639880	3	0
3910552482961981	5	0
3910559923510229	6	0
3910560418271771	2	0
3910562717034747	2	0
3910570241321854	3	0
3910575023327728	2	0
3910576290087842	6	0
3910576361039608	5	0
3910578118126522	1	0
3910580157407626	3	0
3910584586160231	3	0
3910586360688522	3	0
3910587413670521	5	0
3910588863894459	1	0
3910596040708923	10	0
3910600247532549	2	0
3910600440293487	4	0
3910607822461777	1	0
3910608413988520	14	0
3910621848394596	7	0
3910627888275590	1	0
3910636314353753	5	0
3910642970827398	2	0
3910646439375569	3	0
3910650566582893	2	0
3910654777575299	1	0
3910659328491792	2	0
3910659785476680	2	0
3910664152360723	1	0
3910665619845049	2	0
3910665619910824	2	0
3910672729175567	4	0
3910673749019717	2	0
3910680157865795	4	0
3910687359344004	2	0
3910880943042012	2	0
3910884243551725	1	0
3910884549723440	3	0
3910886143583496	4	0
3910886576495534	2	0
3910891097441449	4	0
3910892125002183	2	0
3910895841221729	2	0
3910896751213030	5	0
3910897619553807	5	0
3910900324767378	3	0
3910901582853938	2	0
3910903437150670	4	0
3910904557063718	4	0
3910905915934383	3	0
3910908289598900	4	0
3910908390482322	7	0
3910908742787831	4	0
3910910819305524	3	0
3910910986741156	2	0
3910911435444067	3	0
3910914769984188	2	0
3910914879311368	4	0
3910918125246735	2	0
3910919157368349	1	0
3910920906150243	8	0
3910921006618067	3	0
3910922311507143	3	0
3910926790787908	1	0
3910927772435331	5	0
3910931047995213	4	0
3910936102182890	2	0
3910937398317542	4	0
3910938920749462	5	0
3910939105128505	2	0
3910941173183294	3	0
3911033276531097	3	0
3911165916902847	2	0
3911173408152182	2	0
3911175248742633	1	0
3911176159172486	4	0
3911177321266241	22	0
3911180017645937	1	0
3911180818758348	7	0
3911181422582506	4	0
3911185944153542	3	0
3911186875575556	3	0
3911186908956664	4	0
3911188850873165	2	0
3911189433765615	2	0
3911191509968031	3	0
3911192051281402	4	0
3911192512703574	4	0
3911194089597191	3	0
3911194471054346	2	0
3911196522092850	3	0
3911197684025876	4	0
3911199529709919	2	0
3911201639224592	2	0
3911201718984723	8	0
3911201756908274	3	0
3911202604254542	3	0
3911202792746534	39	0
3911204206708328	7	0
3911204638223309	10	0
3911209289717027	1	0
3911209453157696	3	0
3911209454097525	2	0
3911209545914954	2	0
3911210644650787	8	0
3911214507356818	3	0
3911215199678163	3	0
3911216752024215	2	0
3911216777010570	1	0
3911218051836407	1	0
3911218106034748	1	0
3911221994204571	2	0
3911222460228348	6	0
3911224292698235	4	0
3911224376663144	2	0
3911224553069203	2	0
3911224892416515	3	0
3911225610296519	5	0
3911225991263829	4	0
3911226192728751	5	0
3911228390544803	3	0
3911229229476449	3	0
3911231838565594	4	0
3911231863359056	3	0
3911232383604331	2	0
3911234250227574	2	0
3911235844008750	4	0
3911239283516774	2	0
3911239392456294	2	0
3911241896088688	4	0
3911241917296960	2	0
3911244266162965	3	0
3911244761235927	5	0
3911246166755503	8	0
3911246959025568	2	0
3911247550387245	7	0
3911249391378305	15	0
3911251576728998	4	0
3911254588255498	2	0
3911254596699190	2	0
3911255582312023	8	0
3911258665269454	3	0
3911258862284667	4	0
3911258988203932	9	0
3911259449951463	2	0
3911262041348669	1	0
3911262553317443	3	0
3911263078313366	7	0
3911266172846281	6	0
3911266751954837	2	0
3911268211538236	2	0
3911273060231055	9	0
3911273374755409	2	0
3911274242793202	2	0
3911282467832799	7	0
3911283063700609	6	0
3911284951466834	3	0
3911289300367214	8	0
3911293176451011	7	0
3911297899052680	3	0
3911298078971633	11	0
3911303305096585	8	0
3911303674830013	4	0
3911305851069784	2	0
3911310875862785	1	0
3911311454806026	2	0
3911311555759120	6	0
3911312172020466	5	0
3911315905134804	2	0
3911327594559028	2	0
3911328198941824	1	0
3911330073616748	2	0
3911330572378970	2	0
3911345646631001	5	0
3911348876126048	2	0
3911352080649401	2	0
3911352148231929	1	0
3911355297818668	2	0
3911357004950742	3	0
3911357235559177	4	0
3911360435486623	6	0
3911360448444981	2	0
3911363984553367	1	0
3911374197339617	4	0
3911378500959109	4	0
