3430345267632918	342	600	298	29	5	6	3	4	1	1	0
3430383133707152	1130	216	76	30	9	9	1	3	1	0	1
3431227216808899	117	19	8	8	3	2	1	0	0	0	0
3431231695494904	80	27	20	7	17	10	4	3	0	0	1
3431580661805230	590	54	22	12	4	1	0	0	0	0	0
3432988069095587	350	102	34	7	4	1	0	0	0	0	0
3433412746212220	39	29	13	1	2	0	0	0	0	0	0
3434123093914908	124	5	1	0	0	0	0	0	0	0	0
3434607531680999	65	28	24	114	23	7	1	0	0	0	1
3435379665282363	112	20	7	3	0	0	0	0	0	0	0
3435462423700876	95	28	7	1	1	1	1	3	2	1	0
3435944865073410	111	32	95	30	51	0	0	0	0	0	0
3436221394759868	111	47	24	30	27	17	4	0	0	0	0
3437038370353137	167	59	15	1	0	0	0	0	0	0	0
3437385528756866	295	442	102	15	4	2	5	0	0	0	0
3438126422716322	225	64	21	13	4	1	0	0	0	0	1
3438126712625357	32	3	0	0	0	0	0	0	0	0	0
3438378559523372	302	44	4	1	1	0	0	0	0	0	0
3438850393633316	96	47	44	31	13	11	150	17	9	0	1
3438851680668391	383	11	3	1	0	0	0	0	0	0	0
3439501617989602	41	47	17	7	13	5	0	0	0	0	0
3441898884198732	18	30	7	2	0	0	0	0	0	0	0
3443197621791689	218	11	5	0	0	0	0	0	0	0	0
3443562526241064	65	0	0	0	0	0	0	0	0	0	0
3444270725950234	462	17	2	0	0	0	0	0	0	0	0
3444649723405400	410	18	4	2	0	0	0	0	0	0	0
3445012077720918	63	58	76	26	68	24	12	1	1	1	0
3445012135801368	20	0	0	0	0	0	0	0	0	0	0
3446822750294525	218	26	6	4	2	1	1	0	0	0	0
3448272473065999	447	19	3	1	0	0	0	0	0	0	0
3448772157944114	123	16	6	3	1	0	0	0	0	0	0
3449723124357728	189	28	1	0	0	0	0	0	0	0	0
3450436449719481	92	13	2	1	0	0	0	0	0	0	0
3451032509723824	406	46	7	4	0	0	0	0	0	0	0
3451896397863435	20	5	104	2	0	0	0	0	0	0	0
3451896830701129	75	36	4	2	0	0	0	0	0	0	0
3453709093058161	154	142	33	13	7	0	0	0	0	0	0
3454256721550776	840	127	61	15	10	9	6	4	4	2	0
3456246314758621	116	18	2	1	0	0	0	0	0	0	1
3456842262740516	78	128	39	14	3	3	4	2	0	0	0
3457694545547586	157	196	13	3	0	0	0	0	0	0	0
3458398181964394	68	216	25	4	0	0	0	0	0	0	0
3458611764623621	166	34	4	0	0	0	0	0	0	0	0
3459500143198767	40	14	7	1	0	0	0	0	0	0	0
3461318323189724	237	317	188	89	46	28	10	0	0	0	0
3461662084591146	96	0	0	0	0	0	0	0	0	0	0
3461998882473751	90	29	1	2	0	0	0	0	0	0	0
3463065243217426	143	29	11	11	6	1	0	0	0	0	0
3463366842612838	51	25	15	10	7	3	2	1	0	0	0
3463847677679141	229	531	84	18	1	0	0	0	0	0	1
3464440706287072	64	71	22	18	7	6	2	1	0	0	0
3464943167241703	248	43	78	27	23	7	0	0	0	0	1
3465275926531305	159	300	13	1	0	0	0	0	0	0	0
3466392541755336	80	118	1	1	0	0	0	0	0	0	0
3466392886449857	272	12	0	0	0	0	0	0	0	0	0
3466393016510094	238	34	19	1	0	0	0	0	0	0	0
3466393099626132	20	246	60	11	5	5	0	0	0	0	0
3466559253185680	58	11	1	0	0	0	0	0	0	0	0
3466755555287130	259	33	7	5	2	0	0	0	0	0	0
3467116651017002	220	21	2	0	0	0	0	0	0	0	0
3467477021043106	70	0	0	0	0	0	0	0	0	0	0
3467620471081810	112	76	21	5	2	3	0	0	0	0	0
3467820220106487	135	363	28	3	1	0	0	0	0	0	0
3468203235510418	433	87	33	8	2	0	0	0	0	0	0
3468204649472402	208	11	3	1	0	0	0	0	0	0	0
3469652535729793	226	87	3	3	0	0	0	0	0	0	0
3469654431140098	704	96	18	3	1	0	0	0	0	0	0
3470014621826783	384	237	49	22	24	13	5	0	0	0	0
3470379446370355	331	54	13	2	2	0	0	0	0	0	0
3471103924123845	172	96	11	0	0	0	0	0	0	0	0
3471447018505175	493	382	58	16	3	1	1	0	0	0	0
3471463854399715	210	73	16	9	2	0	0	0	0	0	0
3471807346984830	814	169	63	6	2	1	0	0	0	0	0
3471820328261648	1392	9	2	1	1	1	0	0	0	0	0
3472189711824480	279	295	181	67	30	13	25	6	1	0	1
3473618312472201	222	65	16	4	3	3	1	0	0	0	0
3473987764367627	448	75	59	10	1	0	0	0	0	0	0
3474295018100641	54	4	0	0	0	0	0	0	0	0	0
3474726662318343	51	244	49	5	0	0	0	0	0	0	0
3475812663319170	233	71	183	1	0	0	0	0	0	0	0
3476176397792474	194	21	6	0	0	0	0	0	0	0	0
3477264421699168	904	121	21	1	0	0	0	0	0	0	0
3477623935884031	660	112	20	8	4	1	0	0	0	0	0
3477989117589821	510	55	11	3	0	0	0	0	0	0	0
3478713406418470	296	71	2	0	0	0	0	0	0	0	0
3479604658932357	113	175	59	28	4	1	2	1	0	0	0
3480160911370792	423	243	60	22	6	0	0	0	0	0	0
3480524767435929	170	42	3	2	0	0	0	0	0	0	0
3480528210276525	254	25	4	1	0	0	0	0	0	0	0
3480826623197529	345	34	4	0	0	0	0	0	0	0	0
3482907555552365	276	30	4	0	0	0	0	0	0	0	0
3483033246135049	160	61	40	280	52	9	2	1	1	0	0
3483251991815500	304	83	6	2	0	0	0	0	0	0	0
3483327027791525	498	131	38	15	5	0	0	0	0	0	0
3483934161391991	140	279	43	9	3	2	0	0	0	0	0
3484491677245790	553	99	124	11	4	0	0	0	0	0	1
3486274633376676	317	152	41	12	31	7	9	9	8	10	0
3486688405703165	209	16	1	1	1	0	0	0	0	0	0
3486908975574158	161	39	20	1	1	0	0	0	0	0	0
3487165072180570	484	219	36	13	1	0	0	0	0	0	0
3488131343069735	184	6	0	0	0	0	0	0	0	0	0
3488136284266282	227	16	0	0	0	0	0	0	0	0	0
3488491822842461	184	207	50	5	0	0	0	0	0	0	0
3488643824348820	234	466	15	3	3	2	0	0	0	0	0
3488795100412304	428	50	7	1	0	0	0	0	0	0	0
3488846258262847	388	61	1	0	0	0	0	0	0	0	0
3489762868350456	104	78	204	100	23	8	7	0	0	0	0
3489846120931927	350	64	16	5	1	2	1	0	0	0	1
3491387909846822	305	520	52	9	1	0	0	0	0	0	0
3491392452054564	564	30	27	10	2	0	0	0	0	0	0
3491392947295217	29	0	0	0	0	0	0	0	0	0	0
3491758837369120	252	44	10	2	1	0	0	0	0	0	0
3492120985737840	649	329	154	25	7	2	0	0	0	0	0
3492483105635164	455	7	0	0	0	0	0	0	0	0	0
3493209369705753	649	219	7	1	0	0	0	0	0	0	0
3493571552813069	64	16	4	0	0	0	0	0	0	0	0
3493572253028860	16	13	7	2	5	2	2	4	1	0	0
3494274467714165	274	151	79	33	7	3	1	1	1	0	0
3495366957480235	894	309	105	39	17	5	1	1	2	0	0
3495745049431350	30	0	0	0	0	0	0	0	0	0	1
3495965648820880	334	73	13	2	0	0	0	0	0	0	0
3496411741555677	32	11	0	0	0	0	0	0	0	0	0
3497885721431130	426	54	1	1	0	0	0	0	0	0	0
3498283227865304	275	301	94	27	29	2	0	0	0	0	0
3498817838136682	33	19	21	12	23	12	3	0	0	0	0
3499370114821597	124	326	72	14	2	0	0	0	0	0	0
3499370391367613	35	23	6	4	0	0	0	0	0	0	0
3500808966857156	83	10	3	3	1	0	0	0	0	0	0
3501181219249446	212	16	3	1	1	0	0	0	0	0	0
3501902090262385	192	113	57	31	20	11	5	6	5	3	0
3502560654807856	222	85	27	3	0	0	0	0	0	0	0
3504081404663103	22	1	0	0	0	0	0	0	0	0	0
3504442924082177	65	63	53	38	26	15	6	4	6	0	0
3505168220090831	65	250	36	2	0	0	0	0	0	0	0
3505168446637010	52	0	0	0	0	0	0	0	0	0	0
3505889074147625	79	71	31	32	12	17	2	1	1	1	0
3506620472685845	64	183	13	1	0	0	0	0	0	0	0
3507704809629389	5	5	1	0	0	0	0	0	0	0	0
3507881092054394	126	81	2	0	0	0	0	0	0	0	0
3508426460182136	178	27	4	0	0	0	0	0	0	0	0
3509152141445666	111	131	26	1	0	0	0	0	0	0	0
3509508498195418	383	343	80	31	14	4	7	3	7	3	0
3510203054091335	163	21	1	0	0	0	0	0	0	0	0
3511691369566852	186	43	7	0	0	0	0	0	0	0	0
3511691541331050	94	116	5	0	0	0	0	0	0	0	0
3512051848589820	90	27	1	1	1	1	0	0	0	0	0
3512553508509210	28	19	11	7	0	0	0	0	0	0	0
3512580532102919	134	20	1	0	0	0	0	0	0	0	0
3512912226090475	429	72	8	1	1	1	2	0	0	0	0
3512931536474903	159	47	11	28	5	3	3	2	0	0	0
3513415538078719	57	44	6	1	0	0	0	0	0	0	0
3513470567836847	157	232	43	5	1	0	0	0	0	0	0
3513862995205247	28	32	12	4	4	2	2	2	1	0	0
3513862995205475	168	28	1	0	0	0	0	0	0	0	0
3513865146520654	65	70	22	9	9	1	0	0	0	0	0
3514227895561500	160	79	7	1	0	0	0	0	0	0	0
3514228076081484	126	29	4	1	0	0	0	0	0	0	0
3514513053468659	253	89	5	0	0	0	0	0	0	0	0
3514951601817568	513	136	10	1	0	0	0	0	0	0	0
3514952302549626	421	21	2	0	0	0	0	0	0	0	0
3514952948621219	374	86	2	0	0	0	0	0	0	0	0
3515314811949585	185	8	0	0	0	0	0	0	0	0	0
3516763150499458	329	46	12	2	0	0	0	0	0	0	0
3517126788266160	272	135	24	4	1	0	0	0	0	0	0
3517127263003572	13	0	0	0	0	0	0	0	0	0	0
3517127279707854	66	93	40	11	3	0	0	0	0	0	0
3518093202527963	115	12	1	0	0	0	0	0	0	0	0
3518572129572801	183	264	82	3	0	0	0	0	0	0	0
3518899230287127	927	270	48	13	6	0	0	0	0	0	1
3519294278985282	141	9	0	0	0	0	0	0	0	0	0
3519295285474674	264	47	3	0	0	0	0	0	0	0	0
3520388677944154	44	10	0	0	0	0	0	0	0	0	0
3520388745059583	110	30	14	19	6	0	0	0	0	0	0
3520647763866891	33	0	0	0	0	0	0	0	0	0	0
3520689485118838	286	47	17	7	0	0	0	0	0	0	0
3521475090385824	371	83	23	4	1	0	0	0	0	0	0
3521475115554592	180	3	0	0	0	0	0	0	0	0	0
3521768570599275	32	15	1	0	0	0	0	0	0	0	1
3521769870254421	285	76	66	12	1	0	0	0	0	0	0
3521801747516950	130	132	70	16	6	2	2	1	0	0	1
3521811331081311	264	171	99	205	60	69	33	20	5	2	0
3522200353278168	361	153	15	6	2	1	2	0	0	0	0
3522923463392487	443	75	4	0	0	0	0	0	0	0	0
3522924717364482	382	48	0	0	0	0	0	0	0	0	0
3524005681870859	233	84	10	1	1	1	1	1	0	0	0
3524364710316855	30	9	0	0	0	0	0	0	0	0	1
3525097014637449	488	247	39	6	1	1	0	0	0	0	0
3525098818126560	184	61	28	11	5	3	5	2	0	0	0
3525824579642062	34	14	25	18	7	4	2	0	0	0	0
3528353220590227	272	33	10	4	13	4	0	0	0	0	0
3528985663560555	606	75	6	5	1	0	0	0	0	0	0
3529446583363723	8	98	9	2	2	0	0	0	0	0	0
3530534610992844	518	91	8	2	1	1	1	0	0	0	0
3530782356144891	88	59	44	7	0	0	0	0	0	0	0
3531259877515654	68	58	12	2	0	0	0	0	0	0	0
3531260229612051	358	46	6	0	0	0	0	0	0	0	0
3531260389010566	105	39	21	15	7	4	2	3	4	2	0
3531579949138011	274	57	5	0	0	0	0	0	0	0	0
3532346789604306	123	118	9	1	0	0	0	0	0	0	0
3532346885827123	450	51	3	0	0	0	0	0	0	0	0
3532592022444576	234	115	308	39	5	10	0	0	0	0	0
3533794960801309	119	89	92	51	34	41	17	30	59	34	0
3533796081398006	327	31	3	0	0	0	0	0	0	0	1
3535417732775353	33	15	3	0	0	0	0	0	0	0	0
3535443205803747	20	4	4	1	0	0	0	0	0	0	0
3537783412546909	127	109	24	1	0	0	0	0	0	0	0
3538032865068550	116	225	38	8	0	0	0	0	0	0	0
3539582136032517	590	211	50	14	8	7	0	0	0	0	0
3542122865066218	264	195	72	23	12	6	0	0	0	0	0
3543916475030592	590	154	184	117	51	17	6	4	0	0	0
3544268264056795	14	16	14	6	2	3	2	0	0	0	0
3549364918002421	328	452	27	1	0	0	0	0	0	0	0
3549696167557624	140	61	17	7	2	0	0	0	0	0	1
3550827044540327	421	81	12	0	0	0	0	0	0	0	0
3554450658560202	128	21	72	15	5	5	1	0	0	0	0
3555177703333002	47	0	0	0	0	0	0	0	0	0	0
3555177980518814	648	120	15	5	0	0	0	0	0	0	0
3557143678916521	93	20	6	3	2	1	0	0	0	0	0
3558790240650787	23	33	25	12	11	1	0	0	0	0	0
3558797106575895	175	39	9	1	0	0	0	0	0	0	0
3561338208758770	493	189	27	5	0	0	0	0	0	0	0
3561338599266458	778	223	38	0	0	0	0	0	0	0	0
3562787412287907	162	429	121	29	15	9	2	2	1	1	0
3562788012496912	503	105	8	0	0	0	0	0	0	0	0
3562788121471307	491	102	9	6	0	0	0	0	0	0	0
3564237047809215	25	197	18	1	1	0	0	0	0	0	0
3564599817357079	276	89	10	3	1	0	0	0	0	0	0
3564962301422888	208	310	97	95	78	36	14	9	6	2	0
3565323066309899	700	123	8	1	0	0	0	0	0	0	0
3566047686974981	906	208	10	4	1	0	0	0	0	0	0
3566049632681885	204	60	5	0	0	0	0	0	0	0	0
3566049809062087	197	97	91	39	11	10	2	0	0	0	0
3570390821048068	818	95	3	0	0	0	0	0	0	0	0
3571837559080589	516	87	9	0	0	0	0	0	0	0	0
3572934931027576	616	295	125	4	0	0	0	0	0	0	0
3573296614607302	268	72	5	0	0	0	0	0	0	0	0
3574381252628542	483	199	61	13	12	6	5	1	2	0	0
3577646027991009	527	117	16	1	0	0	0	0	0	0	0
3579440602398214	591	100	21	10	2	0	0	0	0	0	1
3579816873537336	590	105	4	2	0	0	0	0	0	0	0
3579820426640084	316	64	5	0	0	0	0	0	0	0	0
3581630880998635	178	45	6	0	0	0	0	0	0	0	0
3583806319474469	26	9	5	0	0	0	0	0	0	0	0
3584311347250126	349	46	8	0	0	0	0	0	0	0	0
3585255220926518	77	24	2	7	0	0	0	0	0	0	0
3585980587979782	71	15	40	9	79	8	5	0	0	0	0
3586704714104990	466	52	3	13	0	0	0	0	0	0	0
3587429853952237	497	53	13	1	0	0	0	0	0	0	0
3590847268112772	696	59	14	5	2	1	0	0	0	0	0
3591779159185268	170	28	11	3	0	0	0	0	0	0	0
3592866397513102	520	81	10	0	0	0	0	0	0	0	0
3593383098486552	34	222	14	0	0	0	0	0	0	0	0
3594925134540355	298	486	37	3	2	0	0	0	0	0	1
3596127519169064	208	100	8	2	0	0	0	0	0	0	0
3596852550784401	150	16	142	38	40	5	2	43	2	1	0
3597547379608131	437	227	58	9	0	0	0	0	0	0	0
3599257195888679	338	132	60	53	20	16	12	4	2	1	0
3600109428774504	184	313	73	60	46	37	13	8	1	0	0
3600475796754463	21	0	0	0	0	0	0	0	0	0	0
3600826004453829	369	67	3	0	0	0	0	0	0	0	0
3602416178378380	25	23	21	5	4	0	0	0	0	0	0
3603012620351767	98	4	0	0	0	0	0	0	0	0	0
3605186507770638	237	9	0	0	0	0	0	0	0	0	0
3605544222572136	599	148	28	6	6	9	1	1	0	0	0
3609897771990792	273	73	1	0	0	0	0	0	0	0	0
3609897889183181	145	18	0	0	0	0	0	0	0	0	0
3611341355232142	941	58	1	1	1	0	0	0	0	0	0
3612775555079225	221	300	242	195	57	33	14	7	2	1	0
3613146499346398	516	49	13	13	3	12	1	0	0	0	1
3613517116461807	221	149	56	18	24	8	3	3	0	0	0
3614971407561380	274	12	1	0	0	0	0	0	0	0	0
3615667368899920	516	7	1	0	0	0	0	0	0	0	0
3616058735120675	164	61	28	31	2	1	2	0	0	0	0
3617117661843783	404	617	158	77	60	19	9	2	3	1	0
3617138864185835	182	47	38	650	27	7	2	0	0	0	0
3617335363866285	975	138	13	17	19	13	13	11	12	30	0
3618044108249494	23	24	20	15	13	13	11	5	4	2	0
3618955484806258	319	59	4	0	0	0	0	0	0	0	0
3618957280025178	180	6	0	0	0	0	0	0	0	0	0
3620043864481254	392	156	24	8	6	1	0	0	0	0	0
3620044515066642	43	8	0	0	0	0	0	0	0	0	0
3620770247319228	142	19	2	1	1	0	0	0	0	0	0
3621131728410085	193	67	3	0	0	0	0	0	0	0	0
3621856731174222	411	137	0	0	0	0	0	0	0	0	0
3622479249177168	329	129	13	1	0	0	0	0	0	0	0
3622725757288236	396	94	36	20	10	3	0	0	0	0	0
3625421893586936	239	4	0	0	0	0	0	0	0	0	0
3626047238603102	211	62	48	30	18	11	15	7	6	4	0
3626929515089045	622	108	11	3	0	0	0	0	0	0	1
3627214547683809	409	273	88	21	15	4	0	0	0	0	0
3627243777601596	76	0	0	0	0	0	0	0	0	0	0
3628378094021716	366	102	5	0	0	0	0	0	0	0	0
3628739004989294	248	273	155	180	60	31	17	11	3	4	0
3630054153657481	450	96	12	1	0	0	0	0	0	0	0
3630376125241727	321	116	25	0	0	0	0	0	0	0	0
3633091145024434	30	53	521	24	11	1	1	1	1	0	0
3633091350588161	75	0	0	0	0	0	0	0	0	0	0
3633929754208460	193	34	7	1	0	0	0	0	0	0	0
3634064315604696	2	28	4	0	0	0	0	0	0	0	0
3635627893359610	58	319	6	1	1	0	0	0	0	0	0
3638163824071052	941	237	22	8	0	0	0	0	0	0	0
3639194192408193	460	733	440	164	2	24	0	0	0	0	0
3641063451862718	383	138	9	2	3	1	0	0	0	0	0
3641425834902853	581	89	14	3	1	0	0	0	0	0	0
3641787962778801	497	467	121	78	24	19	3	1	2	1	0
3643599608167216	257	86	3	5	0	0	0	0	0	0	0
3643600728587522	91	128	1	0	0	0	0	0	0	0	0
3645317846806100	584	200	7	2	3	2	3	0	0	0	0
3646861967361026	95	108	74	57	34	10	5	8	3	17	0
3647224606716187	67	13	1	0	0	0	0	0	0	0	0
3647566757936009	102	37	23	0	0	0	0	0	0	0	0
3647932404093662	430	205	72	0	0	0	0	0	0	0	0
3648490913471131	644	227	39	28	6	3	0	0	0	0	0
3649036508290053	335	22	8	2	2	0	0	0	0	0	0
3649947590743150	332	163	95	12	3	0	0	0	0	0	0
3650475917913991	254	249	419	121	31	8	29	1	1	0	1
3650847176832024	698	434	45	19	20	0	0	0	0	0	0
3650847810504828	403	261	169	83	31	26	4	0	0	0	0
3651541921514221	312	155	7	5	5	1	1	0	0	0	0
3651557289355820	34	48	68	12	9	7	2	0	0	0	0
3651935573504942	30	0	0	0	0	0	0	0	0	0	0
3652288608577660	78	10	0	0	0	0	0	0	0	0	0
3652290618003288	213	118	0	0	0	0	0	0	0	0	0
3652600546783478	143	6	0	0	0	0	0	0	0	0	0
3653014910886649	219	61	4	1	0	0	0	0	0	0	0
3653015724387919	355	83	60	29	15	12	19	3	0	0	0
3653016244814594	426	735	189	5	0	0	0	0	0	0	0
3654109360102680	382	114	4	25	0	0	0	0	0	0	0
3654241056553871	693	167	21	198	23	4	2	1	1	1	0
3654811868025904	92	483	187	101	605	113	10	3	0	0	0
3655373548121897	176	5	0	0	0	0	0	0	0	0	0
3659540899367035	227	835	374	9	13	0	0	0	0	0	0
3659804528369695	268	40	21	10	3	1	0	0	0	0	0
3660623290187048	98	0	0	0	0	0	0	0	0	0	0
3660991885453853	121	47	51	10	2	0	0	0	0	0	0
3661720016591503	166	20	0	0	0	0	0	0	0	0	0
3664618097051795	238	170	55	4	1	0	0	0	0	0	0
3664981159304255	523	130	3	3	0	0	0	0	0	0	0
3665650188943333	93	17	7	9	9	3	1	0	0	0	1
3665654191190871	145	11	3	1	2	1	1	0	0	0	0
3666066452659216	479	143	18	1	0	0	0	0	0	0	0
3666780188565758	185	169	18	2	1	0	0	0	0	0	0
3667155633906132	269	28	2	0	0	0	0	0	0	0	0
3667475285315591	76	42	47	3	27	3	1	0	0	0	1
3667476892498671	57	59	18	2	0	0	0	0	0	0	0
3668578479790102	349	91	64	52	14	9	2	0	0	0	0
3670047614500873	283	56	0	0	0	0	0	0	0	0	0
3670758427843473	63	1	0	0	0	0	0	0	0	0	0
3671427251474095	975	257	39	14	3	0	0	0	0	0	1
3671462768386073	280	92	17	12	6	3	2	3	2	0	0
3672930778793583	661	53	325	93	3	0	0	0	0	0	0
3674403428496252	3	15	1	0	0	0	0	0	0	0	0
3675071002028008	188	161	10	0	0	0	0	0	0	0	0
3676113144205719	253	79	4	1	0	0	0	0	0	0	0
3676571074212221	146	116	24	4	1	0	0	0	0	0	0
3676820240835145	1061	166	11	5	1	1	0	0	0	0	0
3677301704980825	840	240	8	4	2	2	2	0	0	0	0
3679107567552669	30	17	11	8	4	1	0	0	0	0	0
3679823413017243	489	54	8	1	0	0	0	0	0	0	0
3680560520118168	12	13	0	0	0	0	0	0	0	0	0
3681650875927989	34	92	10	20	1	0	0	0	0	0	0
3682186840210272	161	19	2	0	0	0	0	0	0	0	0
3682279044660439	293	39	15	8	0	0	0	0	0	0	0
3682714610176692	123	58	32	17	32	9	1	1	0	0	0
3683825689301521	465	66	0	0	0	0	0	0	0	0	0
3685971771544423	686	100	21	5	1	1	1	0	0	0	0
3686350622250825	442	63	18	8	6	4	4	1	0	0	0
3687752183502808	661	215	305	44	58	14	15	5	1	0	0
3689580013940285	313	315	32	11	2	1	0	0	0	0	0
3689966221862824	224	199	21	10	5	1	25	1	0	0	0
3692884458714770	150	4	2	0	0	0	0	0	0	0	0
3693247878297640	98	77	151	69	21	1	0	0	0	0	0
3694204825800094	108	4	0	0	0	0	0	0	0	0	0
3694256034122979	553	21	1	0	0	0	0	0	0	0	0
3833679488694180	436	16	1	0	0	0	0	0	0	0	0
3833679601951025	266	87	7	2	1	0	0	0	0	0	0
3833680848014537	367	10	0	0	0	0	0	0	0	0	0
3833683293048565	1490	54	6	0	0	0	0	0	0	0	0
3833685462184476	162	12	1	0	0	0	0	0	0	0	0
3833688397516282	513	12	0	0	0	0	0	0	0	0	0
3833690621126676	547	52	0	0	0	0	0	0	0	0	0
3833692307301730	707	197	9	7	1	0	0	0	0	0	0
3833693023516585	145	326	49	13	1	1	0	0	0	0	0
3833695947811832	1042	26	4	1	2	0	0	0	0	0	0
3833696320258210	97	5	0	0	0	0	0	0	0	0	0
3833699889630785	251	30	26	1	0	0	0	0	0	0	0
3833700305084666	125	22	3	0	0	0	0	0	0	0	0
3833701374524610	99	6	1	2	2	5	3	2	0	0	0
3833701487961738	560	86	6	6	4	5	2	0	0	0	0
3833703510236010	119	7	1	0	0	0	0	0	0	0	0
3833703710659368	91	2	0	0	0	0	0	0	0	0	0
3833706152082417	328	48	2	0	0	0	0	0	0	0	0
3833706248557710	563	281	38	3	2	0	0	0	0	0	0
3833707313554886	176	142	7	0	0	0	0	0	0	0	0
3833707338722319	636	107	5	0	0	0	0	0	0	0	0
3833708971216979	82	10	0	0	0	0	0	0	0	0	0
3833709675105254	405	26	5	1	0	0	0	0	0	0	0
3833710266692822	69	3	0	0	0	0	0	0	0	0	0
3833710589673848	224	25	1	0	0	0	0	0	0	0	0
3833711134552959	975	44	10	2	0	0	0	0	0	0	0
3833711524647871	86	6	4	0	0	0	0	0	0	0	0
3833713668823918	3210	271	39	17	4	3	1	0	0	0	0
3833717329786875	63	6	1	0	0	0	0	0	0	0	0
3833718597102685	536	26	4	0	0	0	0	0	0	0	0
3833718605506366	151	39	11	4	3	1	0	0	0	0	0
3833719666576579	95	4	73	4	4	0	0	0	0	0	0
3833722241337540	134	7	0	0	0	0	0	0	0	0	0
3833723147246360	110	29	0	0	0	0	0	0	0	0	0
3833723981700860	432	20	2	0	0	0	0	0	0	0	0
3833726066924539	3845	1770	241	83	20	13	7	2	0	0	0
3833726146088194	374	12	0	0	0	0	0	0	0	0	0
3833727228281475	311	43	7	3	0	0	0	0	0	0	0
3833733520356639	246	36	19	4	1	0	0	0	0	0	0
3833734438530704	89	3	0	0	0	0	0	0	0	0	0
3833735008649797	864	35	2	1	1	0	0	0	0	0	0
3833738263366742	281	38	13	2	0	0	0	0	0	0	0
3833738297352193	150	31	1	0	0	0	0	0	0	0	0
